world,mode,seed,declared_horizon,intervention_cycle,n_f,failed,first_failure_cycle,first_failure_signature,same_failure_returned,same_failure_return_cycle,cycles_until_same_failure_returns,correct_decisions_post_handoff,decision_opportunities_post_handoff,post_handoff_decision_accuracy,policy_violations,final_config_accuracy,final_requirement_accuracy,retained_retry_demand,retained_latency_floor,retained_risk_tolerance,retained_memory_horizon,retained_handoff_depth,retained_token_capacity,packet_bytes,packet_tokens,evidence_reads,accepted_handoffs,rejected_handoffs,undecidable_handoffs
stateful_task,olp_handoff,9259,320,80,176,1,176,configuration_error|required_state_loss,1,192,16,83,241,0.3443983402,0,0.5833333333,0.1666666667,0,1,0,0,0,0,8486,1831,5,1,0,0
stateful_task,continuous_control,9260,320,80,96,1,96,required_state_loss,0,0,0,12,241,0.0497925311,0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9260,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.25,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9260,320,80,96,1,96,required_state_loss,0,0,0,12,241,0.0497925311,0,0.25,0.0,0,0,0,0,0,0,19881,4366,0,1,0,0
stateful_task,unsigned_minimal_handoff,9260,320,80,160,1,160,required_state_loss,0,0,0,71,241,0.2946058091,0,0.4166666667,0.1666666667,0,0,0,0,1,0,2205,603,0,1,0,0
stateful_task,olp_handoff,9260,320,80,160,1,160,required_state_loss,0,0,0,71,241,0.2946058091,0,0.4166666667,0.1666666667,0,0,0,0,1,0,8488,1871,5,1,0,0
stateful_task,continuous_control,9261,320,80,112,1,112,configuration_error|required_state_loss,1,128,16,26,241,0.1078838174,0,0.6666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9261,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.6666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9261,320,80,112,1,112,configuration_error|required_state_loss,1,128,16,26,241,0.1078838174,0,0.6666666667,0.0,0,0,0,0,0,0,19870,4346,0,1,0,0
stateful_task,unsigned_minimal_handoff,9261,320,80,192,1,192,configuration_error|required_state_loss,1,208,16,97,241,0.4024896266,0,0.6666666667,0.0,0,0,0,0,0,0,2197,595,0,1,0,0
stateful_task,olp_handoff,9261,320,80,192,1,192,configuration_error|required_state_loss,1,208,16,97,241,0.4024896266,0,0.6666666667,0.0,0,0,0,0,0,0,8480,1865,5,1,0,0
stateful_task,continuous_control,9262,320,80,96,1,96,required_state_loss,1,112,16,15,241,0.0622406639,0,0.6666666667,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9262,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.6666666667,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9262,320,80,96,1,96,required_state_loss,1,112,16,15,241,0.0622406639,0,0.6666666667,0.1666666667,0,0,1,0,0,0,19891,4371,0,1,0,0
stateful_task,unsigned_minimal_handoff,9262,320,80,208,1,208,required_state_loss,1,224,16,122,241,0.5062240664,0,0.6666666667,0.3333333333,0,0,0,1,0,1,2207,603,0,1,0,0
stateful_task,olp_handoff,9262,320,80,208,1,208,required_state_loss,1,224,16,122,241,0.5062240664,0,0.6666666667,0.3333333333,0,0,0,1,0,1,8490,1855,5,1,0,0
stateful_task,continuous_control,9263,320,80,112,1,112,required_state_loss,1,224,112,22,241,0.0912863071,0,0.8333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9263,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.8333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9263,320,80,112,1,112,required_state_loss,1,224,112,22,241,0.0912863071,0,0.8333333333,0.0,0,0,0,0,0,0,19860,4348,0,1,0,0
stateful_task,unsigned_minimal_handoff,9263,320,80,160,1,160,required_state_loss,1,192,32,95,241,0.3941908714,0,0.6666666667,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9263,320,80,160,1,160,required_state_loss,1,192,32,95,241,0.3941908714,0,0.6666666667,0.0,0,0,0,0,0,0,8480,1813,5,1,0,0
stateful_task,continuous_control,9264,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.5833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9264,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9264,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.5833333333,0.0,0,0,0,0,0,0,19881,4362,0,1,0,0
stateful_task,unsigned_minimal_handoff,9264,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.5833333333,0.0,0,0,0,0,0,0,2203,601,0,1,0,0
stateful_task,olp_handoff,9264,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.5833333333,0.0,0,0,0,0,0,0,8486,1835,5,1,0,0
stateful_task,continuous_control,9265,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9265,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9265,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.3333333333,0.0,0,0,0,0,0,0,19866,4348,0,1,0,0
stateful_task,unsigned_minimal_handoff,9265,320,80,192,1,192,required_state_loss,1,208,16,107,241,0.4439834025,0,0.4166666667,0.0,0,0,0,0,0,0,2195,595,0,1,0,0
stateful_task,olp_handoff,9265,320,80,192,1,192,required_state_loss,1,208,16,107,241,0.4439834025,0,0.4166666667,0.0,0,0,0,0,0,0,8478,1843,5,1,0,0
stateful_task,continuous_control,9266,320,80,96,1,96,required_state_loss,1,112,16,1,241,0.0041493776,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9266,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.8333333333,0.3333333333,0,1,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9266,320,80,96,1,96,required_state_loss,1,112,16,1,241,0.0041493776,0,0.4166666667,0.0,0,0,0,0,0,0,19875,4363,0,1,0,0
stateful_task,unsigned_minimal_handoff,9266,320,80,192,1,192,required_state_loss,1,256,64,99,241,0.4107883817,0,0.5,0.0,0,0,0,0,0,0,2201,601,0,1,0,0
stateful_task,olp_handoff,9266,320,80,192,1,192,required_state_loss,1,256,64,99,241,0.4107883817,0,0.5,0.0,0,0,0,0,0,0,8484,1835,5,1,0,0
stateful_task,continuous_control,9267,320,80,96,1,96,required_state_loss,1,112,16,14,241,0.0580912863,0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9267,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9267,320,80,96,1,96,required_state_loss,1,112,16,14,241,0.0580912863,0,0.25,0.0,0,0,0,0,0,0,19871,4355,0,1,0,0
stateful_task,unsigned_minimal_handoff,9267,320,80,192,1,192,required_state_loss,1,208,16,101,241,0.4190871369,0,0.4166666667,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9267,320,80,192,1,192,required_state_loss,1,208,16,101,241,0.4190871369,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1815,5,1,0,0
stateful_task,continuous_control,9268,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.0833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9268,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.3333333333,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9268,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.0833333333,0.0,0,0,0,0,0,0,19877,4355,0,1,0,0
stateful_task,unsigned_minimal_handoff,9268,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.25,0.1666666667,0,0,0,0,0,1,2195,597,0,1,0,0
stateful_task,olp_handoff,9268,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.25,0.1666666667,0,0,0,0,0,1,8478,1869,5,1,0,0
stateful_task,continuous_control,9269,320,80,128,1,128,required_state_loss,0,0,0,47,241,0.1950207469,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9269,320,80,80,1,80,configuration_error|required_state_loss,1,272,192,0,241,0.0,11,0.4166666667,0.1666666667,0,0,0,0,0,1,45,17,0,1,0,0
stateful_task,full_history_handoff,9269,320,80,128,1,128,required_state_loss,0,0,0,47,241,0.1950207469,0,0.3333333333,0.0,0,0,0,0,0,0,19863,4349,0,1,0,0
stateful_task,unsigned_minimal_handoff,9269,320,80,176,1,176,required_state_loss,1,192,16,91,241,0.377593361,0,0.3333333333,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9269,320,80,176,1,176,required_state_loss,1,192,16,91,241,0.377593361,0,0.3333333333,0.0,0,0,0,0,0,0,8480,1835,5,1,0,0
stateful_task,continuous_control,9270,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.1666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9270,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.0833333333,0.3333333333,0,1,0,0,0,1,45,17,0,1,0,0
stateful_task,full_history_handoff,9270,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.1666666667,0.0,0,0,0,0,0,0,19902,4362,0,1,0,0
stateful_task,unsigned_minimal_handoff,9270,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.0833333333,0.1666666667,0,1,0,0,0,0,2261,617,0,1,0,0
stateful_task,olp_handoff,9270,320,80,80,1,80,required_state_loss,1,96,16,0,241,0.0,0,0.0833333333,0.1666666667,0,1,0,0,0,0,8544,1854,5,1,0,0
stateful_task,continuous_control,9271,320,80,128,1,128,required_state_loss,1,144,16,35,241,0.1452282158,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9271,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9271,320,80,128,1,128,required_state_loss,1,144,16,35,241,0.1452282158,0,0.3333333333,0.0,0,0,0,0,0,0,19870,4352,0,1,0,0
stateful_task,unsigned_minimal_handoff,9271,320,80,176,1,176,required_state_loss,0,0,0,91,241,0.377593361,0,0.3333333333,0.1666666667,0,1,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9271,320,80,176,1,176,required_state_loss,0,0,0,91,241,0.377593361,0,0.3333333333,0.1666666667,0,1,0,0,0,0,8482,1817,5,1,0,0
stateful_task,continuous_control,9272,320,80,96,1,96,required_state_loss,1,112,16,8,241,0.0331950207,0,0.0833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9272,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.0833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9272,320,80,96,1,96,required_state_loss,1,112,16,8,241,0.0331950207,0,0.0833333333,0.0,0,0,0,0,0,0,19877,4357,0,1,0,0
stateful_task,unsigned_minimal_handoff,9272,320,80,208,1,208,configuration_error|required_state_loss,1,224,16,113,241,0.468879668,0,0.0833333333,0.0,0,0,0,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9272,320,80,208,1,208,configuration_error|required_state_loss,1,224,16,113,241,0.468879668,0,0.0833333333,0.0,0,0,0,0,0,0,8480,1878,5,1,0,0
stateful_task,continuous_control,9273,320,80,112,1,112,required_state_loss,1,128,16,25,241,0.1037344398,0,0.6666666667,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9273,320,80,80,1,80,configuration_error|required_state_loss,1,272,192,0,241,0.0,11,0.6666666667,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9273,320,80,112,1,112,required_state_loss,1,128,16,25,241,0.1037344398,0,0.6666666667,0.1666666667,0,0,1,0,0,0,19877,4357,0,1,0,0
stateful_task,unsigned_minimal_handoff,9273,320,80,160,1,160,required_state_loss,1,176,16,80,241,0.3319502075,0,0.6666666667,0.1666666667,0,0,0,1,0,0,2201,601,0,1,0,0
stateful_task,olp_handoff,9273,320,80,160,1,160,required_state_loss,1,176,16,80,241,0.3319502075,0,0.6666666667,0.1666666667,0,0,0,1,0,0,8484,1857,5,1,0,0
stateful_task,continuous_control,9274,320,80,112,1,112,required_state_loss,1,128,16,22,241,0.0912863071,0,0.5,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9274,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.25,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9274,320,80,112,1,112,required_state_loss,1,128,16,22,241,0.0912863071,0,0.5,0.1666666667,0,0,1,0,0,0,19866,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9274,320,80,192,1,192,required_state_loss,0,0,0,112,241,0.4647302905,0,0.25,0.0,0,0,0,0,0,0,2201,601,0,1,0,0
stateful_task,olp_handoff,9274,320,80,192,1,192,required_state_loss,0,0,0,112,241,0.4647302905,0,0.25,0.0,0,0,0,0,0,0,8484,1831,5,1,0,0
stateful_task,continuous_control,9275,320,80,96,1,96,required_state_loss,1,112,16,11,241,0.0456431535,0,0.6666666667,0.1666666667,0,0,0,0,1,0,0,0,0,0,0,0
stateful_task,empty_reset,9275,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.6666666667,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9275,320,80,96,1,96,required_state_loss,1,112,16,11,241,0.0456431535,0,0.6666666667,0.1666666667,0,0,0,0,1,0,19862,4346,0,1,0,0
stateful_task,unsigned_minimal_handoff,9275,320,80,176,1,176,required_state_loss,1,192,16,83,241,0.3443983402,0,0.6666666667,0.1666666667,0,0,0,0,1,0,2199,597,0,1,0,0
stateful_task,olp_handoff,9275,320,80,176,1,176,required_state_loss,1,192,16,83,241,0.3443983402,0,0.6666666667,0.1666666667,0,0,0,0,1,0,8482,1840,5,1,0,0
stateful_task,continuous_control,9276,320,80,126,1,126,invariant_failure,1,133,7,59,241,0.244813278,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9276,320,80,80,1,80,configuration_error|required_state_loss,1,272,192,0,241,0.0,11,0.6666666667,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9276,320,80,126,1,126,invariant_failure,1,133,7,59,241,0.244813278,0,0.5,0.0,0,0,0,0,0,0,19873,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9276,320,80,126,1,126,invariant_failure,1,133,7,109,241,0.4522821577,0,0.6666666667,0.1666666667,0,0,0,1,0,0,2199,597,0,1,0,0
stateful_task,olp_handoff,9276,320,80,126,1,126,invariant_failure,1,133,7,109,241,0.4522821577,0,0.6666666667,0.1666666667,0,0,0,1,0,0,8482,1870,5,1,0,0
stateful_task,continuous_control,9277,320,80,112,1,112,required_state_loss,1,144,32,30,241,0.1244813278,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9277,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9277,320,80,112,1,112,required_state_loss,1,144,32,30,241,0.1244813278,0,0.4166666667,0.0,0,0,0,0,0,0,19863,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9277,320,80,176,1,176,required_state_loss,1,192,16,96,241,0.398340249,0,0.4166666667,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9277,320,80,176,1,176,required_state_loss,1,192,16,96,241,0.398340249,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1833,5,1,0,0
stateful_task,continuous_control,9278,320,80,112,1,112,required_state_loss,1,144,32,24,241,0.0995850622,0,0.75,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9278,320,80,80,1,80,configuration_error|required_state_loss,1,304,224,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9278,320,80,112,1,112,required_state_loss,1,144,32,24,241,0.0995850622,0,0.75,0.1666666667,0,0,1,0,0,0,19859,4351,0,1,0,0
stateful_task,unsigned_minimal_handoff,9278,320,80,192,1,192,required_state_loss,1,208,16,104,241,0.4315352697,0,0.6666666667,0.1666666667,1,0,0,0,0,0,2193,597,0,1,0,0
stateful_task,olp_handoff,9278,320,80,192,1,192,required_state_loss,1,208,16,104,241,0.4315352697,0,0.6666666667,0.1666666667,1,0,0,0,0,0,8476,1849,5,1,0,0
stateful_task,continuous_control,9279,320,80,96,1,96,required_state_loss,1,112,16,15,241,0.0622406639,0,0.5833333333,0.1666666667,0,0,0,0,0,1,0,0,0,0,0,0
stateful_task,empty_reset,9279,320,80,80,1,80,configuration_error|required_state_loss,1,272,192,0,241,0.0,11,0.75,0.3333333333,1,0,1,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9279,320,80,96,1,96,required_state_loss,1,112,16,15,241,0.0622406639,0,0.5833333333,0.1666666667,0,0,0,0,0,1,19877,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9279,320,80,176,1,176,required_state_loss,1,192,16,96,241,0.398340249,0,0.6666666667,0.1666666667,0,0,1,0,0,0,2195,597,0,1,0,0
stateful_task,olp_handoff,9279,320,80,176,1,176,required_state_loss,1,192,16,96,241,0.398340249,0,0.6666666667,0.1666666667,0,0,1,0,0,0,8478,1851,5,1,0,0
stateful_task,continuous_control,9280,320,80,124,1,124,invariant_failure,0,0,0,35,241,0.1452282158,0,0.8333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9280,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.8333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9280,320,80,124,1,124,invariant_failure,0,0,0,35,241,0.1452282158,0,0.8333333333,0.0,0,0,0,0,0,0,19872,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9280,320,80,124,1,124,invariant_failure,0,0,0,100,241,0.4149377593,0,0.8333333333,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9280,320,80,124,1,124,invariant_failure,0,0,0,100,241,0.4149377593,0,0.8333333333,0.0,0,0,0,0,0,0,8482,1818,5,1,0,0
stateful_task,continuous_control,9281,320,80,128,1,128,required_state_loss,1,144,16,34,241,0.1410788382,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9281,320,80,80,1,80,configuration_error|required_state_loss,1,288,208,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9281,320,80,128,1,128,required_state_loss,1,144,16,34,241,0.1410788382,0,0.5,0.0,0,0,0,0,0,0,19860,4354,0,1,0,0
stateful_task,unsigned_minimal_handoff,9281,320,80,176,1,176,required_state_loss,1,192,16,90,241,0.3734439834,0,0.8333333333,0.1666666667,1,0,0,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9281,320,80,176,1,176,required_state_loss,1,192,16,90,241,0.3734439834,0,0.8333333333,0.1666666667,1,0,0,0,0,0,8480,1849,5,1,0,0
stateful_task,continuous_control,9282,320,80,96,1,96,required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9282,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.3333333333,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9282,320,80,96,1,96,required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,19875,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9282,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.3333333333,0.0,0,0,0,0,0,0,2201,599,0,1,0,0
stateful_task,olp_handoff,9282,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.3333333333,0.0,0,0,0,0,0,0,8484,1839,5,1,0,0
stateful_task,continuous_control,9283,320,80,96,1,96,required_state_loss,1,112,16,5,241,0.020746888,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9283,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9283,320,80,96,1,96,required_state_loss,1,112,16,5,241,0.020746888,0,0.5,0.0,0,0,0,0,0,0,19876,4352,0,1,0,0
stateful_task,unsigned_minimal_handoff,9283,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.5,0.0,0,0,0,0,0,0,2195,597,0,1,0,0
stateful_task,olp_handoff,9283,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.5,0.0,0,0,0,0,0,0,8478,1809,5,1,0,0
stateful_task,continuous_control,9284,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9284,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9284,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,19875,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9284,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.4166666667,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9284,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1815,5,1,0,0
stateful_task,continuous_control,9285,320,80,112,1,112,required_state_loss,1,128,16,20,241,0.0829875519,0,0.5833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9285,320,80,80,1,80,configuration_error|required_state_loss,1,288,208,0,241,0.0,11,0.5833333333,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9285,320,80,112,1,112,required_state_loss,1,128,16,20,241,0.0829875519,0,0.5833333333,0.0,0,0,0,0,0,0,19873,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9285,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.5833333333,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9285,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.5833333333,0.0,0,0,0,0,0,0,8482,1833,5,1,0,0
stateful_task,continuous_control,9286,320,80,80,1,80,invariant_failure,1,122,42,27,241,0.112033195,0,0.6666666667,0.3333333333,1,0,0,0,1,0,0,0,0,0,0,0
stateful_task,empty_reset,9286,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.6666666667,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,27,241,0.112033195,0,0.6666666667,0.3333333333,1,0,0,0,1,0,19886,4363,0,1,0,0
stateful_task,unsigned_minimal_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,83,241,0.3443983402,0,0.6666666667,0.1666666667,1,0,0,0,0,0,2201,599,0,1,0,0
stateful_task,olp_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,83,241,0.3443983402,0,0.6666666667,0.1666666667,1,0,0,0,0,0,8484,1831,5,1,0,0
stateful_task,continuous_control,9287,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9287,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.3333333333,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9287,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,19868,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9287,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.3333333333,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9287,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.3333333333,0.0,0,0,0,0,0,0,8480,1849,5,1,0,0
stateful_task,continuous_control,9288,320,80,81,1,81,invariant_failure,1,106,25,34,241,0.1410788382,0,0.6666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9288,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.6666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,34,241,0.1410788382,0,0.6666666667,0.0,0,0,0,0,0,0,19871,4355,0,1,0,0
stateful_task,unsigned_minimal_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,104,241,0.4315352697,0,0.6666666667,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,104,241,0.4315352697,0,0.6666666667,0.0,0,0,0,0,0,0,8480,1819,5,1,0,0
stateful_task,continuous_control,9289,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.1666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9289,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.5833333333,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9289,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.1666666667,0.0,0,0,0,0,0,0,19861,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9289,320,80,192,1,192,required_state_loss,0,0,0,98,241,0.4066390041,0,0.3333333333,0.1666666667,1,0,0,0,0,0,2203,603,0,1,0,0
stateful_task,olp_handoff,9289,320,80,192,1,192,required_state_loss,0,0,0,98,241,0.4066390041,0,0.3333333333,0.1666666667,1,0,0,0,0,0,8486,1842,5,1,0,0
stateful_task,continuous_control,9290,320,80,96,1,96,required_state_loss,1,112,16,4,241,0.0165975104,0,0.1666666667,0.1666666667,0,1,0,0,0,0,0,0,0,0,0,0
