schedule,seed,event_index,event_id,event_time,gap,amplitude,target,conflict_degree,collision_burden,active_conflict_count,damage_before,damage_after,failure_probability,common_random_draw,failed,first_failure_this_event
clustered,6201,1,s6201-e00,1,1,low,token_capacity,1,0.0,0,0.0,0.02,0.0103,0.0799124212,0,0
clustered,6201,2,s6201-e01,2,1,medium,handoff_depth,2,0.8705505633,1,0.0183400809,0.1628061485,0.0920861373,0.9010847964,0,0
clustered,6201,3,s6201-e02,3,1,high,handoff_depth,2,2.4989594098,2,0.1492938964,0.5191690256,0.2477042882,0.6639112617,0,0
clustered,6201,4,s6201-e03,4,1,high,handoff_depth,2,4.7871222118,3,0.4760800956,1.120534761,0.4397777984,0.3637494281,1,1
clustered,6201,5,s6201-e04,5,1,high,retry_demand,1,0.0,0,1.0275349064,1.0975349064,0.0564630236,0.7479699091,0,0
clustered,6201,6,s6201-e05,6,1,medium,handoff_depth,2,5.9015350709,4,1.0064439467,1.7546281552,0.518442228,0.0296799709,1,0
clustered,6201,7,s6201-e06,7,1,low,latency_floor,1,2.2735748498,1,1.6090011126,1.9018300946,0.2204134394,0.1760192733,1,0
clustered,6201,8,s6201-e07,8,1,medium,memory_horizon,1,2.8046573312,3,1.7439858863,2.120544766,0.276180758,0.1875250698,1,0
clustered,6201,9,s6201-e08,9,1,high,latency_floor,1,2.4809058158,2,1.9445481242,2.3122568221,0.2731563176,0.8999013696,0,0
clustered,6201,10,s6201-e09,10,1,low,token_capacity,1,4.538240169,1,2.1203488548,2.6849376751,0.4133332786,0.2036853615,1,0
clustered,6201,11,s6201-e10,11,1,medium,latency_floor,1,4.1537498722,2,2.4620987038,3.0005486885,0.3973082201,0.5969042441,0,0
clustered,6201,12,s6201-e11,12,1,high,handoff_depth,2,4.7715503642,2,2.7515152791,3.3941013228,0.472635549,0.090252894,1,0
clustered,6201,13,s6201-e12,13,1,low,risk_tolerance,0,0.0,0,3.1124046361,3.1324046361,0.0569860695,0.8439038912,0,0
clustered,6201,14,s6201-e13,14,1,low,token_capacity,1,5.4544585356,2,2.8724277163,3.5469627405,0.499561124,0.1681032116,1,0
clustered,6201,15,s6201-e14,15,1,medium,token_capacity,1,5.6189325139,3,3.2525791742,3.9668510758,0.5290173673,0.6817330171,0,0
clustered,6201,16,s6201-e15,16,1,high,risk_tolerance,0,0.6597539554,1,3.6376184753,3.78678895,0.1495821507,0.0672965176,1,0
clustered,6201,17,s6201-e16,17,1,low,retry_demand,1,2.6785752088,0,3.4725007779,3.8139298029,0.2814949637,0.675027797,0,0
clustered,6201,18,s6201-e17,18,1,high,memory_horizon,1,1.8540772553,0,3.4973890498,3.7898783204,0.2451743552,0.1070550646,1,0
clustered,6201,19,s6201-e18,19,1,medium,memory_horizon,1,4.2257196888,1,3.4753337431,4.0224201058,0.4183938767,0.7324540839,0,0
clustered,6201,20,s6201-e19,20,1,low,handoff_depth,2,6.006268816,3,3.6885755004,4.4293277584,0.5569414217,0.9107137288,0,0
random_sparse_a,6201,1,s6201-e00,1,1,low,token_capacity,1,0.0,0,0.0,0.02,0.0103,0.0799124212,0,0
random_sparse_a,6201,2,s6201-e01,2,1,medium,handoff_depth,2,0.8705505633,1,0.0183400809,0.1628061485,0.0920861373,0.9010847964,0,0
random_sparse_a,6201,3,s6201-e02,7,5,high,handoff_depth,2,1.4352752816,1,0.1055667265,0.3477997603,0.1600390189,0.6639112617,0,0
random_sparse_a,6201,4,s6201-e03,16,9,high,handoff_depth,2,1.273698355,0,0.1594668932,0.3823106958,0.1476305288,0.3637494281,0,0
random_sparse_a,6201,5,s6201-e04,17,1,high,retry_demand,1,0.0,0,0.3505804538,0.4205804538,0.0463087068,0.7479699091,0,0
random_sparse_a,6201,6,s6201-e05,18,1,medium,handoff_depth,2,3.2388576985,1,0.3856739767,0.8143369005,0.2913236694,0.0296799709,1,1
random_sparse_a,6201,7,s6201-e06,26,8,low,latency_floor,1,0.8615237662,0,0.4071684502,0.5305513022,0.0868801708,0.1760192733,0,0
random_sparse_a,6201,8,s6201-e07,30,4,medium,memory_horizon,1,0.4873147568,0,0.3751564235,0.4736341944,0.0660896935,0.1875250698,0,0
random_sparse_a,6201,9,s6201-e08,32,2,high,latency_floor,1,0.8102752816,0,0.3982772962,0.56551033,0.1133046775,0.8999013696,0,0
random_sparse_a,6201,10,s6201-e09,39,7,low,token_capacity,1,0.2850431575,0,0.3083466939,0.3625518728,0.0382417307,0.2036853615,0,0
random_sparse_a,6201,11,s6201-e10,41,2,medium,latency_floor,1,1.094214237,0,0.3048685702,0.4761742786,0.1146797531,0.5969042441,0,0
random_sparse_a,6201,12,s6201-e11,49,8,high,handoff_depth,2,0.3930544366,0,0.2380871393,0.3552536717,0.07677316,0.090252894,0,0
random_sparse_a,6201,13,s6201-e12,52,3,low,risk_tolerance,0,0.0,0,0.2739380291,0.2939380291,0.0144090704,0.8439038912,0,0
random_sparse_a,6201,14,s6201-e13,53,1,low,token_capacity,1,1.9075634026,1,0.2695423612,0.5184499695,0.1703818218,0.1681032116,1,0
random_sparse_a,6201,15,s6201-e14,55,2,medium,token_capacity,1,2.2035210088,1,0.4359627208,0.7403852419,0.2073874593,0.6817330171,0,0
random_sparse_a,6201,16,s6201-e15,58,3,high,risk_tolerance,0,0.4352752816,0,0.5709150675,0.6931481013,0.0852192441,0.0672965176,1,0
random_sparse_a,6201,17,s6201-e16,60,2,low,retry_demand,1,0.2221449253,0,0.5828657536,0.6295231446,0.0372144412,0.675027797,0,0
random_sparse_a,6201,18,s6201-e17,62,2,high,memory_horizon,1,0.2768613597,0,0.5293637557,0.6325871188,0.0716377156,0.1070550646,0,0
random_sparse_a,6201,19,s6201-e18,67,5,medium,memory_horizon,1,1.6384306798,1,0.4101819987,0.6467936803,0.1607763596,0.7324540839,0,0
random_sparse_a,6201,20,s6201-e19,69,2,low,handoff_depth,2,1.9343113071,1,0.5438864872,0.796003844,0.1766849622,0.9107137288,0,0
random_sparse_b,6201,1,s6201-e00,1,1,low,token_capacity,1,0.0,0,0.0,0.02,0.0103,0.0799124212,0,0
random_sparse_b,6201,2,s6201-e01,4,3,medium,handoff_depth,2,0.6597539554,1,0.0154221083,0.1345925829,0.0747992052,0.9010847964,0,0
random_sparse_b,6201,3,s6201-e02,6,2,high,handoff_depth,2,2.0157165665,2,0.1131784205,0.4250644085,0.2076332914,0.6639112617,0,0
random_sparse_b,6201,4,s6201-e03,7,1,high,handoff_depth,2,4.3664348823,2,0.3897857812,0.9837579671,0.4040711601,0.3637494281,1,1
random_sparse_b,6201,5,s6201-e04,8,1,high,retry_demand,1,0.0,0,0.9021100333,0.9721100333,0.0545816505,0.7479699091,0,0
random_sparse_b,6201,6,s6201-e05,10,2,medium,handoff_depth,2,4.8600345507,2,0.8174438423,1.4406479883,0.4304124839,0.0296799709,1,0
random_sparse_b,6201,7,s6201-e06,12,2,low,latency_floor,1,1.7230475325,1,1.211435729,1.4382014329,0.1694168241,0.1760192733,0,0
random_sparse_b,6201,8,s6201-e07,16,4,medium,memory_horizon,1,1.4305017356,0,1.0169619859,1.2286221942,0.1528694718,0.1875250698,0,0
random_sparse_b,6201,9,s6201-e08,17,1,high,latency_floor,1,1.3615237662,1,1.1266515197,1.3600343716,0.1693224169,0.8999013696,0,0
random_sparse_b,6201,10,s6201-e09,25,8,low,token_capacity,1,0.8575043188,0,0.6800171858,0.8029177041,0.0906441111,0.2036853615,0,0
random_sparse_b,6201,11,s6201-e10,28,3,medium,latency_floor,1,0.9492317429,0,0.6191341876,0.7730419967,0.1075341694,0.5969042441,0,0
random_sparse_b,6201,12,s6201-e11,33,5,high,handoff_depth,2,0.7074801962,0,0.5012557194,0.6561533429,0.1064407158,0.090252894,1,0
random_sparse_b,6201,13,s6201-e12,34,1,low,risk_tolerance,0,0.0,0,0.6016952684,0.6216952684,0.019325429,0.8439038912,0,0
random_sparse_b,6201,14,s6201-e13,41,7,low,token_capacity,1,1.191762362,0,0.3389817488,0.5019932322,0.1128708874,0.1681032116,0,0
random_sparse_b,6201,15,s6201-e14,43,2,medium,token_capacity,1,1.6610452609,1,0.4221243095,0.6614497408,0.162805367,0.6817330171,0,0
random_sparse_b,6201,16,s6201-e15,45,2,high,risk_tolerance,0,0.2176376408,0,0.5562107159,0.6523272328,0.0671959198,0.0672965176,0,0
random_sparse_b,6201,17,s6201-e16,53,8,low,retry_demand,1,0.092163492,0,0.3261636164,0.3572232354,0.0227314279,0.675027797,0,0
random_sparse_b,6201,18,s6201-e17,58,5,high,memory_horizon,1,0.0570306022,0,0.2316306108,0.308474283,0.0491895624,0.1070550646,0,0
random_sparse_b,6201,19,s6201-e18,67,9,medium,memory_horizon,1,0.877901506,0,0.1414360824,0.2867842631,0.0945338844,0.7324540839,0,0
random_sparse_b,6201,20,s6201-e19,69,2,low,handoff_depth,2,1.1845566922,1,0.2411558588,0.4033026618,0.1108140753,0.9107137288,0,0
ulam_spaced,6201,1,s6201-e00,1,1,low,token_capacity,1,0.0,0,0.0,0.02,0.0103,0.0799124212,0,0
ulam_spaced,6201,2,s6201-e01,2,1,medium,handoff_depth,2,0.8705505633,1,0.0183400809,0.1628061485,0.0920861373,0.9010847964,0,0
ulam_spaced,6201,3,s6201-e02,3,1,high,handoff_depth,2,2.4989594098,2,0.1492938964,0.5191690256,0.2477042882,0.6639112617,0,0
ulam_spaced,6201,4,s6201-e03,4,1,high,handoff_depth,2,4.7871222118,3,0.4760800956,1.120534761,0.4397777984,0.3637494281,1,1
ulam_spaced,6201,5,s6201-e04,6,2,high,retry_demand,1,0.0,0,0.9422536637,1.0122536637,0.055183805,0.7479699091,0,0
ulam_spaced,6201,6,s6201-e05,8,2,medium,handoff_depth,2,4.4725272374,2,0.8512004771,1.4279037456,0.3992207352,0.0296799709,1,0
ulam_spaced,6201,7,s6201-e06,11,3,low,latency_floor,1,1.5,1,1.1010643071,1.3010643071,0.1495159646,0.1760192733,0,0
ulam_spaced,6201,8,s6201-e07,13,2,medium,memory_horizon,1,1.5233995239,1,1.0940603118,1.3168682547,0.1616249857,0.1875250698,0,0
ulam_spaced,6201,9,s6201-e08,16,3,high,latency_floor,1,1.25,1,1.015444239,1.235444239,0.1585316636,0.8999013696,0,0
ulam_spaced,6201,10,s6201-e09,18,2,low,token_capacity,1,1.6181318094,0,1.0388806318,1.253056449,0.1582463915,0.2036853615,0,0
ulam_spaced,6201,11,s6201-e10,26,8,medium,latency_floor,1,1.0625,0,0.6265282245,0.7940282245,0.1169104234,0.5969042441,0,0
ulam_spaced,6201,12,s6201-e11,28,2,high,handoff_depth,2,0.7795329523,0,0.6676954876,0.8312394419,0.1148312278,0.090252894,1,0
ulam_spaced,6201,13,s6201-e12,36,8,low,risk_tolerance,0,0.0,0,0.4156197209,0.4356197209,0.0165342958,0.8439038912,0,0
ulam_spaced,6201,14,s6201-e13,38,2,low,token_capacity,1,0.9136332381,0,0.3663110617,0.4959470503,0.0905298648,0.1681032116,0,0
ulam_spaced,6201,15,s6201-e14,47,9,medium,token_capacity,1,0.5495468382,0,0.2273927252,0.3333383458,0.0689638222,0.6817330171,0,0
ulam_spaced,6201,16,s6201-e15,48,1,high,risk_tolerance,0,0.1894645708,0,0.3056726108,0.3984083593,0.0611332911,0.0672965176,0,0
ulam_spaced,6201,17,s6201-e16,53,5,low,retry_demand,1,0.072529406,0,0.2583358596,0.2870393884,0.0201079433,0.675027797,0,0
ulam_spaced,6201,18,s6201-e17,57,4,high,memory_horizon,1,0.0348275459,0,0.202967498,0.2771468035,0.0469434057,0.1070550646,0,0
ulam_spaced,6201,19,s6201-e18,62,5,medium,memory_horizon,1,1.5174137729,1,0.1797074686,0.4017971214,0.1474200587,0.7324540839,0,0
ulam_spaced,6201,20,s6201-e19,69,7,low,handoff_depth,2,0.7843132707,0,0.2190814339,0.3331990264,0.0777430471,0.9107137288,0,0
conflict_aware,6201,1,s6201-e00,1,1,low,token_capacity,1,0.0,0,0.0,0.02,0.0103,0.0799124212,0,0
conflict_aware,6201,2,s6201-e01,3,2,medium,handoff_depth,2,0.7578582833,1,0.0168179283,0.1477609223,0.0828450765,0.9010847964,0,0
conflict_aware,6201,3,s6201-e02,6,3,high,handoff_depth,2,1.8195079108,2,0.113939247,0.4022801963,0.1915948358,0.6639112617,0,0
conflict_aware,6201,4,s6201-e03,15,9,high,handoff_depth,2,1.3840402023,0,0.1844462832,0.4205311075,0.1570311828,0.3637494281,0,0
conflict_aware,6201,5,s6201-e04,16,1,high,retry_demand,1,0.0,0,0.3856287259,0.4556287259,0.0468344309,0.7479699091,0,0
conflict_aware,6201,6,s6201-e05,24,8,medium,handoff_depth,2,1.2589849421,0,0.2278143629,0.418892556,0.1270021837,0.0296799709,1,1
conflict_aware,6201,7,s6201-e06,27,3,low,latency_floor,1,0.6529129225,0,0.3230103173,0.421359868,0.0685534318,0.1760192733,0,0
conflict_aware,6201,8,s6201-e07,29,2,medium,memory_horizon,1,0.80443758,1,0.3543200025,0.4908525121,0.0917177941,0.1875250698,0,0
conflict_aware,6201,9,s6201-e08,31,2,high,latency_floor,1,0.9493491775,1,0.4127561178,0.5966780191,0.1248981045,0.8999013696,0,0
conflict_aware,6201,10,s6201-e09,33,2,low,token_capacity,1,0.9358976605,0,0.5017444074,0.6340521266,0.0943825947,0.2036853615,0,0
conflict_aware,6201,11,s6201-e10,38,5,medium,latency_floor,1,1.4965234938,0,0.4111319388,0.630714758,0.1491826009,0.5969042441,0,0
conflict_aware,6201,12,s6201-e11,40,2,high,handoff_depth,2,0.9512056796,0,0.5303657791,0.7145104606,0.1268141113,0.090252894,1,0
conflict_aware,6201,13,s6201-e12,41,1,low,risk_tolerance,0,0.0,0,0.6552089813,0.6752089813,0.0201281347,0.8439038912,0,0
conflict_aware,6201,14,s6201-e13,45,4,low,token_capacity,1,1.8667840194,1,0.4774448494,0.7214589317,0.1701646055,0.1681032116,1,0
conflict_aware,6201,15,s6201-e14,50,5,medium,token_capacity,1,1.4333920097,1,0.4678082399,0.679815281,0.14486859,0.6817330171,0,0
conflict_aware,6201,16,s6201-e15,51,1,high,risk_tolerance,0,0.25,0,0.6233933613,0.7233933613,0.0708509004,0.0672965176,1,0
conflict_aware,6201,17,s6201-e16,53,2,low,retry_demand,1,0.4370654367,0,0.6082988844,0.6807467368,0.055176436,0.675027797,0,0
conflict_aware,6201,18,s6201-e17,54,1,high,memory_horizon,1,0.3030196159,0,0.62424751,0.7306098639,0.0752007172,0.1070550646,0,0
conflict_aware,6201,19,s6201-e18,62,8,medium,memory_horizon,1,1.0895901282,0,0.365304932,0.5360557473,0.1152080465,0.7324540839,0,0
conflict_aware,6201,20,s6201-e19,69,7,low,handoff_depth,2,0.8168311262,0,0.2922864688,0.410306204,0.0815010832,0.9107137288,0,0
clustered,6202,1,s6202-e00,1,1,low,retry_demand,1,0.0,0,0.0,0.02,0.0103,0.5973366252,0,0
clustered,6202,2,s6202-e01,2,1,low,retry_demand,1,0.8705505633,1,0.0183400809,0.1428061485,0.0817861373,0.4545872437,0,0
clustered,6202,3,s6202-e02,3,1,medium,risk_tolerance,0,0.0,0,0.1309538155,0.1709538155,0.0225643072,0.3438656705,0,0
clustered,6202,4,s6202-e03,4,1,low,retry_demand,1,1.4176122386,2,0.15676534,0.3468788087,0.1286121612,0.7412363293,0,0
clustered,6202,5,s6202-e04,5,1,high,token_capacity,1,0.0,0,0.3180892701,0.3880892701,0.0458213391,0.1065146033,0,0
clustered,6202,6,s6202-e05,6,1,medium,latency_floor,1,1.8322074608,3,0.3558794298,0.6157443251,0.1758127617,0.8087720716,0,0
clustered,6202,7,s6202-e06,7,1,medium,latency_floor,1,3.3361303636,3,0.5646400357,1.0049756793,0.3019650643,0.8145635653,0,0
clustered,6202,8,s6202-e07,8,1,high,memory_horizon,1,0.0,0,0.9215667612,0.9915667612,0.0548735014,0.572865959,0,0
clustered,6202,9,s6202-e08,9,1,high,retry_demand,1,4.0440305966,3,0.9092707292,1.4645544008,0.3854907637,0.5594278357,0,0
clustered,6202,10,s6202-e09,10,1,high,token_capacity,1,1.5,1,1.343002307,1.593002307,0.1838950346,0.0139743192,1,1
clustered,6202,11,s6202-e10,11,1,high,handoff_depth,2,4.9071084679,2,1.4607895563,2.1196425725,0.464363316,0.8733567633,0,0
clustered,6202,12,s6202-e11,12,1,high,token_capacity,1,6.0220139645,2,1.9437208091,2.7363624849,0.5628065544,0.1843945669,1,0
clustered,6202,13,s6202-e12,13,1,low,retry_demand,1,4.0457331794,1,2.5092554623,3.0147434438,0.378879806,0.2182525295,1,0
clustered,6202,14,s6202-e13,14,1,medium,token_capacity,1,6.8374080147,3,2.7645319272,3.625020889,0.6213679545,0.1112089931,1,0
clustered,6202,15,s6202-e14,15,1,medium,handoff_depth,2,8.2618042377,4,3.3241588119,4.3555753204,0.65,0.6459704665,1,0
clustered,6202,16,s6202-e15,16,1,low,token_capacity,1,8.438603993,4,3.9940801793,5.0267126585,0.65,0.4835307163,1,0
clustered,6202,17,s6202-e16,17,1,medium,latency_floor,1,2.8980127015,1,4.6095158318,4.997277356,0.3268001765,0.1307206709,1,0
clustered,6202,18,s6202-e17,18,1,high,retry_demand,1,4.2639677163,2,4.5825235405,5.1641996664,0.4585804123,0.8733922893,0,0
clustered,6202,19,s6202-e18,19,1,low,token_capacity,1,6.2271563177,3,4.735591974,5.5028507322,0.5907152664,0.400340666,1,0
clustered,6202,20,s6202-e19,20,1,low,retry_demand,1,5.5050581031,2,5.0461363706,5.7267433429,0.5363057984,0.2774189992,1,0
random_sparse_a,6202,1,s6202-e00,1,1,low,retry_demand,1,0.0,0,0.0,0.02,0.0103,0.5973366252,0,0
random_sparse_a,6202,2,s6202-e01,4,3,low,retry_demand,1,0.6597539554,1,0.0154221083,0.1145925829,0.0644992052,0.4545872437,0,0
random_sparse_a,6202,3,s6202-e02,9,5,medium,risk_tolerance,0,0.0,0,0.0743040971,0.1143040971,0.0217145615,0.3438656705,0,0
random_sparse_a,6202,4,s6202-e03,18,9,low,retry_demand,1,0.2383195798,0,0.0524086596,0.1010070092,0.0305806715,0.7412363293,0,0
random_sparse_a,6202,5,s6202-e04,20,2,high,token_capacity,1,0.0,0,0.0849364319,0.1549364319,0.0423240465,0.1065146033,0,0
random_sparse_a,6202,6,s6202-e05,21,1,medium,latency_floor,1,0.8169862408,1,0.1420773345,0.2801156834,0.0895606345,0.8087720716,0,0
random_sparse_a,6202,7,s6202-e06,22,1,medium,latency_floor,1,2.4523289587,2,0.2568672143,0.5911466893,0.225053517,0.8145635653,0,0
random_sparse_a,6202,8,s6202-e07,30,8,high,memory_horizon,1,0.0,0,0.2955733446,0.3655733446,0.0454836002,0.572865959,0,0
random_sparse_a,6202,9,s6202-e08,32,2,high,retry_demand,1,1.1130822397,0,0.307409315,0.5109791838,0.1367112669,0.5594278357,0,0
random_sparse_a,6202,10,s6202-e09,34,2,high,token_capacity,1,0.4307618831,0,0.4296805639,0.5513719899,0.0827315305,0.0139743192,1,1
random_sparse_a,6202,11,s6202-e10,37,3,high,handoff_depth,2,2.8318524348,1,0.4251659258,0.834988218,0.2790730181,0.8733567633,0,0
random_sparse_a,6202,12,s6202-e11,38,1,high,token_capacity,1,4.5821069557,2,0.7656875719,1.3855404066,0.4273516626,0.1843945669,1,0
random_sparse_a,6202,13,s6202-e12,43,5,low,retry_demand,1,0.8951615152,0,0.8984118019,1.0258311837,0.097000389,0.2182525295,0,0
random_sparse_a,6202,14,s6202-e13,45,2,medium,token_capacity,1,2.8730812804,0,0.8626177651,1.2473875187,0.2685573152,0.1112089931,1,0
random_sparse_a,6202,15,s6202-e14,53,8,medium,handoff_depth,2,1.6693692582,0,0.6236937594,0.8640180703,0.1665098117,0.6459704665,0,0
random_sparse_a,6202,16,s6202-e15,57,4,low,token_capacity,1,2.0719746083,1,0.6109530366,0.8795899896,0.1889518185,0.4835307163,0,0
random_sparse_a,6202,17,s6202-e16,64,7,medium,latency_floor,1,0.1031146203,0,0.4795998426,0.5319735971,0.0362287736,0.1307206709,0,0
random_sparse_a,6202,18,s6202-e17,66,2,high,retry_demand,1,1.5938628356,1,0.4473346908,0.708598231,0.1781380003,0.8733922893,0,0
random_sparse_a,6202,19,s6202-e18,68,2,low,token_capacity,1,0.6685773064,0,0.5958577123,0.6960869891,0.0739274894,0.400340666,0,0
random_sparse_a,6202,20,s6202-e19,69,1,low,retry_demand,1,3.0308191763,2,0.6383145834,1.0220128846,0.2677957274,0.2774189992,0,0
random_sparse_b,6202,1,s6202-e00,1,1,low,retry_demand,1,0.0,0,0.0,0.02,0.0103,0.5973366252,0,0
random_sparse_b,6202,2,s6202-e01,2,1,low,retry_demand,1,0.8705505633,1,0.0183400809,0.1428061485,0.0817861373,0.4545872437,0,0
random_sparse_b,6202,3,s6202-e02,9,7,medium,risk_tolerance,0,0.0,0,0.0778656046,0.1178656046,0.0217679841,0.3438656705,0,0
random_sparse_b,6202,4,s6202-e03,11,2,low,retry_demand,1,0.5371745887,0,0.0991127644,0.183573715,0.0557275728,0.7412363293,0,0
random_sparse_b,6202,5,s6202-e04,14,3,high,token_capacity,1,0.0,0,0.1415546853,0.2115546853,0.0431733203,0.1065146033,0,0
random_sparse_b,6202,6,s6202-e05,16,2,medium,latency_floor,1,0.7685872944,1,0.1778955765,0.3101260518,0.0861388743,0.8087720716,0,0
random_sparse_b,6202,7,s6202-e06,20,4,medium,latency_floor,1,1.5901358354,1,0.2192922343,0.4501085345,0.1539624948,0.8145635653,0,0
random_sparse_b,6202,8,s6202-e07,22,2,high,memory_horizon,1,0.0,0,0.3784946531,0.4484946531,0.0467274198,0.572865959,0,0
random_sparse_b,6202,9,s6202-e08,23,1,high,retry_demand,1,2.3686063178,1,0.4112714103,0.7655041684,0.2409710679,0.5594278357,0,0
random_sparse_b,6202,10,s6202-e09,28,5,high,token_capacity,1,0.4307618831,0,0.4963680424,0.6180594684,0.0837318427,0.0139743192,1,1
random_sparse_b,6202,11,s6202-e10,30,2,high,handoff_depth,2,3.0948467775,1,0.5197239914,0.9611056047,0.3020043263,0.8733567633,0,0
random_sparse_b,6202,12,s6202-e11,39,9,high,token_capacity,1,1.6081866887,0,0.4406688627,0.7036512654,0.1792097041,0.1843945669,0,0
random_sparse_b,6202,13,s6202-e12,40,1,low,retry_demand,1,0.5085803459,0,0.6452510554,0.7262806969,0.0615806381,0.2182525295,0,0
random_sparse_b,6202,14,s6202-e13,43,3,medium,token_capacity,1,2.6467082344,1,0.5600389765,0.9176439646,0.2455013182,0.1112089931,1,0
random_sparse_b,6202,15,s6202-e14,51,8,medium,handoff_depth,2,1.5597646863,0,0.4588219823,0.6859937447,0.1550710811,0.6459704665,0,0
random_sparse_b,6202,16,s6202-e15,53,2,low,token_capacity,1,2.6773936251,1,0.5768496808,0.9181369158,0.2379635437,0.4835307163,0,0
random_sparse_b,6202,17,s6202-e16,55,2,medium,latency_floor,1,0.1885725432,0,0.7720580412,0.8346867464,0.0476061047,0.1307206709,0,0
random_sparse_b,6202,18,s6202-e17,63,8,high,retry_demand,1,0.721959696,0,0.4173433732,0.5739785367,0.1063664537,0.8733922893,0,0
random_sparse_b,6202,19,s6202-e18,64,1,low,token_capacity,1,0.800339273,0,0.5263406389,0.6423813516,0.0836628621,0.400340666,0,0
random_sparse_b,6202,20,s6202-e19,69,5,low,retry_demand,1,1.620077055,0,0.416532773,0.6309420196,0.1490702947,0.2774189992,0,0
ulam_spaced,6202,1,s6202-e00,1,1,low,retry_demand,1,0.0,0,0.0,0.02,0.0103,0.5973366252,0,0
ulam_spaced,6202,2,s6202-e01,2,1,low,retry_demand,1,0.8705505633,1,0.0183400809,0.1428061485,0.0817861373,0.4545872437,0,0
ulam_spaced,6202,3,s6202-e02,3,1,medium,risk_tolerance,0,0.0,0,0.1309538155,0.1709538155,0.0225643072,0.3438656705,0,0
ulam_spaced,6202,4,s6202-e03,4,1,low,retry_demand,1,1.4176122386,2,0.15676534,0.3468788087,0.1286121612,0.7412363293,0,0
ulam_spaced,6202,5,s6202-e04,6,2,high,token_capacity,1,0.0,0,0.2916891467,0.3616891467,0.0454253372,0.1065146033,0,0
ulam_spaced,6202,6,s6202-e05,8,2,medium,latency_floor,1,1.3885536008,1,0.3041431069,0.510769539,0.1387458311,0.8087720716,0,0
ulam_spaced,6202,7,s6202-e06,11,3,medium,latency_floor,1,2.2356116411,1,0.3938571562,0.7021305531,0.2093808896,0.8145635653,0,0
ulam_spaced,6202,8,s6202-e07,13,2,high,memory_horizon,1,0.0,0,0.5904190652,0.6604190652,0.049906286,0.572865959,0,0
ulam_spaced,6202,9,s6202-e08,16,3,high,retry_demand,1,2.1178058206,1,0.5092527158,0.8333894143,0.2219253069,0.5594278357,0,0
ulam_spaced,6202,10,s6202-e09,18,2,high,token_capacity,1,0.5683937124,0,0.700794171,0.8390014165,0.0980565182,0.0139743192,1,1
ulam_spaced,6202,11,s6202-e10,26,8,high,handoff_depth,2,1.4245386663,0,0.4195007082,0.6604453482,0.1638697735,0.8733567633,0,0
ulam_spaced,6202,12,s6202-e11,28,2,high,token_capacity,1,3.1656732779,1,0.5553661258,1.0052469191,0.308332566,0.1843945669,1,0
ulam_spaced,6202,13,s6202-e12,36,8,low,retry_demand,1,0.3198628638,0,0.5026234596,0.5610070032,0.0440041342,0.2182525295,0,0
ulam_spaced,6202,14,s6202-e13,38,2,medium,token_capacity,1,1.5414183195,0,0.4717487779,0.6967189763,0.1537642502,0.1112089931,1,0
ulam_spaced,6202,15,s6202-e14,47,9,medium,handoff_depth,2,1.0304666583,0,0.3194470591,0.4831030581,0.1096838785,0.6459704665,0,0
ulam_spaced,6202,16,s6202-e15,48,1,low,token_capacity,1,2.6264557065,1,0.4430074576,0.7781821423,0.2317891887,0.4835307163,0,0
ulam_spaced,6202,17,s6202-e16,53,5,medium,latency_floor,1,0.1250336255,0,0.5045886915,0.5595927265,0.0383965809,0.1307206709,0,0
ulam_spaced,6202,18,s6202-e17,57,4,high,retry_demand,1,1.220511315,1,0.3956918116,0.6121531694,0.1468232027,0.8733922893,0,0
ulam_spaced,6202,19,s6202-e18,62,5,low,token_capacity,1,0.5207129631,0,0.3969322218,0.4794177774,0.0588483037,0.400340666,0,0
ulam_spaced,6202,20,s6202-e19,69,7,low,retry_demand,1,0.7996373649,0,0.2614043967,0.3773608805,0.0796314024,0.2774189992,0,0
conflict_aware,6202,1,s6202-e00,1,1,low,retry_demand,1,0.0,0,0.0,0.02,0.0103,0.5973366252,0,0
conflict_aware,6202,2,s6202-e01,3,2,low,retry_demand,1,0.7578582833,1,0.0168179283,0.1277609223,0.0725450765,0.4545872437,0,0
conflict_aware,6202,3,s6202-e02,4,1,medium,risk_tolerance,0,0.0,0,0.1171572823,0.1571572823,0.0223573592,0.3438656705,0,0
conflict_aware,6202,4,s6202-e03,6,2,low,retry_demand,1,1.1597539554,2,0.1321529953,0.29132347,0.1071501685,0.7412363293,0,0
conflict_aware,6202,5,s6202-e04,7,1,high,token_capacity,1,0.0,0,0.2671447998,0.3371447998,0.045057172,0.1065146033,0,0
conflict_aware,6202,6,s6202-e05,9,2,medium,latency_floor,1,1.4249062147,1,0.2835038536,0.4944925994,0.1414098862,0.8087720716,0,0
conflict_aware,6202,7,s6202-e06,13,4,medium,latency_floor,1,1.9670920674,1,0.3496590703,0.6257101184,0.1867530172,0.8145635653,0,0
conflict_aware,6202,8,s6202-e07,14,1,high,memory_horizon,1,0.0,0,0.5737787084,0.6437787084,0.0496566806,0.572865959,0,0
conflict_aware,6202,9,s6202-e08,17,3,high,retry_demand,1,2.278496066,1,0.4964212466,0.8398407746,0.2348772969,0.5594278357,0,0
conflict_aware,6202,10,s6202-e09,18,1,high,token_capacity,1,0.6529129225,0,0.7701373859,0.9184869366,0.1060103378,0.0139743192,1,1
