run_family,mode,schedule,seed,cycles,n_f,failed,first_failure_cycle,mean_checkpoint_accuracy,final_config_accuracy,final_requirement_accuracy,unsafe_attempts,retry_count,repair_successes,total_tokens,subcritical_first_failure
amplitude_sweep,receipt_ancestry,constant_high,1414,20,1,1,1,0.8125,1.0,0.66666667,11,3,3,5835,1
amplitude_sweep,fresh_ground_truth,constant_low,1515,20,9,1,9,1.0,1.0,1.0,1,0,0,5680,1
amplitude_sweep,persistent_history,constant_low,1515,20,10,1,10,0.79166667,0.75,0.66666667,0,3,1,5145,1
amplitude_sweep,prose_summary,constant_low,1515,20,5,1,5,0.60416667,0.66666667,0.66666667,10,4,3,5164,1
amplitude_sweep,receipt_ancestry,constant_low,1515,20,9,1,9,0.83333333,0.83333333,1.0,6,3,3,5536,1
amplitude_sweep,fresh_ground_truth,constant_medium,1515,20,9,1,9,1.0,1.0,1.0,1,0,0,5840,1
amplitude_sweep,persistent_history,constant_medium,1515,20,10,1,10,0.625,0.41666667,0.16666667,4,3,1,5400,1
amplitude_sweep,prose_summary,constant_medium,1515,20,5,1,5,0.625,0.75,0.5,13,4,3,5324,1
amplitude_sweep,receipt_ancestry,constant_medium,1515,20,9,1,9,0.83333333,0.83333333,1.0,8,3,3,5720,1
amplitude_sweep,fresh_ground_truth,constant_high,1515,20,9,1,9,1.0,1.0,1.0,1,0,0,6000,1
amplitude_sweep,persistent_history,constant_high,1515,20,8,1,8,0.58333333,0.5,0.16666667,6,3,1,5624,1
amplitude_sweep,prose_summary,constant_high,1515,20,3,1,3,0.625,0.75,0.5,15,4,3,5484,0
amplitude_sweep,receipt_ancestry,constant_high,1515,20,9,1,9,0.79166667,0.66666667,0.66666667,9,3,3,5895,1
amplitude_sweep,fresh_ground_truth,constant_low,1616,20,21,0,,1.0,1.0,1.0,0,0,0,5650,0
amplitude_sweep,persistent_history,constant_low,1616,20,15,1,15,0.72916667,0.16666667,0.16666667,5,2,1,5055,1
amplitude_sweep,prose_summary,constant_low,1616,20,5,1,5,0.58333333,0.66666667,0.66666667,10,4,3,5134,1
amplitude_sweep,receipt_ancestry,constant_low,1616,20,5,1,5,0.64583333,0.75,0.83333333,7,4,3,5513,1
amplitude_sweep,fresh_ground_truth,constant_medium,1616,20,21,0,,1.0,1.0,1.0,0,0,0,5820,0
amplitude_sweep,persistent_history,constant_medium,1616,20,16,1,16,0.8125,0.33333333,0.33333333,5,2,1,5340,1
amplitude_sweep,prose_summary,constant_medium,1616,20,3,1,3,0.52083333,0.66666667,0.66666667,14,4,3,5304,1
amplitude_sweep,receipt_ancestry,constant_medium,1616,20,2,1,2,0.625,0.75,0.83333333,10,4,3,5700,1
amplitude_sweep,fresh_ground_truth,constant_high,1616,20,21,0,,1.0,1.0,1.0,0,0,0,5970,0
amplitude_sweep,persistent_history,constant_high,1616,20,15,1,15,0.875,0.58333333,0.5,6,2,1,5560,0
amplitude_sweep,prose_summary,constant_high,1616,20,2,1,2,0.58333333,0.75,0.66666667,16,4,3,5454,0
amplitude_sweep,receipt_ancestry,constant_high,1616,20,2,1,2,0.6875,0.75,0.83333333,8,4,3,5865,1
amplitude_sweep,fresh_ground_truth,constant_low,1717,20,21,0,,1.0,1.0,1.0,0,0,0,5640,0
amplitude_sweep,persistent_history,constant_low,1717,20,15,1,15,0.6875,0.16666667,0.16666667,0,2,0,5125,1
amplitude_sweep,prose_summary,constant_low,1717,20,5,1,5,0.5625,0.41666667,0.5,14,4,1,5124,1
amplitude_sweep,receipt_ancestry,constant_low,1717,20,5,1,5,0.70833333,0.75,0.83333333,1,4,3,5503,1
amplitude_sweep,fresh_ground_truth,constant_medium,1717,20,21,0,,1.0,1.0,1.0,0,0,0,5800,0
amplitude_sweep,persistent_history,constant_medium,1717,20,8,1,8,0.58333333,0.08333333,0.0,9,3,0,5370,1
amplitude_sweep,prose_summary,constant_medium,1717,20,1,1,1,0.45833333,0.25,0.33333333,15,4,1,5284,1
amplitude_sweep,receipt_ancestry,constant_medium,1717,20,5,1,5,0.66666667,0.58333333,0.66666667,0,4,3,5680,1
amplitude_sweep,fresh_ground_truth,constant_high,1717,20,6,1,6,1.0,1.0,1.0,1,0,0,5970,1
amplitude_sweep,persistent_history,constant_high,1717,20,5,1,5,0.39583333,0.25,0.16666667,14,4,0,5594,1
amplitude_sweep,prose_summary,constant_high,1717,20,1,1,1,0.47916667,0.33333333,0.33333333,19,4,1,5454,0
amplitude_sweep,receipt_ancestry,constant_high,1717,20,3,1,3,0.72916667,0.83333333,0.66666667,8,4,3,5865,1
amplitude_sweep,fresh_ground_truth,constant_low,1818,20,21,0,,1.0,1.0,1.0,0,0,0,5660,0
amplitude_sweep,persistent_history,constant_low,1818,20,3,1,3,0.6875,0.41666667,0.33333333,16,4,0,5065,1
amplitude_sweep,prose_summary,constant_low,1818,20,1,1,1,0.6875,0.75,0.66666667,9,4,3,5144,1
amplitude_sweep,receipt_ancestry,constant_low,1818,20,20,1,20,0.97916667,0.91666667,1.0,1,1,1,5525,1
amplitude_sweep,fresh_ground_truth,constant_medium,1818,20,21,0,,1.0,1.0,1.0,0,0,0,5810,0
amplitude_sweep,persistent_history,constant_medium,1818,20,3,1,3,0.70833333,0.41666667,0.33333333,18,4,0,5330,1
amplitude_sweep,prose_summary,constant_medium,1818,20,1,1,1,0.625,0.75,0.66666667,12,4,3,5294,1
amplitude_sweep,receipt_ancestry,constant_medium,1818,20,6,1,6,0.875,0.83333333,0.83333333,10,3,3,5690,1
amplitude_sweep,fresh_ground_truth,constant_high,1818,20,21,0,,1.0,1.0,1.0,0,0,0,5960,0
amplitude_sweep,persistent_history,constant_high,1818,20,3,1,3,0.52083333,0.25,0.0,18,4,0,5550,1
amplitude_sweep,prose_summary,constant_high,1818,20,1,1,1,0.64583333,0.83333333,0.66666667,13,4,3,5444,0
amplitude_sweep,receipt_ancestry,constant_high,1818,20,6,1,6,0.85416667,0.75,0.66666667,10,3,3,5855,1
amplitude_sweep,fresh_ground_truth,constant_low,1919,20,21,0,,1.0,1.0,1.0,0,0,0,5660,0
amplitude_sweep,persistent_history,constant_low,1919,20,5,1,5,0.72916667,0.58333333,0.5,4,4,1,5115,1
amplitude_sweep,prose_summary,constant_low,1919,20,5,1,5,0.375,0.16666667,0.16666667,10,4,1,5144,1
amplitude_sweep,receipt_ancestry,constant_low,1919,20,10,1,10,0.79166667,0.75,0.66666667,0,3,2,5504,1
amplitude_sweep,fresh_ground_truth,constant_medium,1919,20,14,1,14,1.0,1.0,1.0,1,0,0,5810,1
amplitude_sweep,persistent_history,constant_medium,1919,20,5,1,5,0.625,0.58333333,0.5,11,4,1,5360,1
amplitude_sweep,prose_summary,constant_medium,1919,20,3,1,3,0.41666667,0.25,0.16666667,17,4,1,5294,1
amplitude_sweep,receipt_ancestry,constant_medium,1919,20,10,1,10,0.8125,0.75,0.66666667,3,3,2,5669,1
amplitude_sweep,fresh_ground_truth,constant_high,1919,20,8,1,8,1.0,1.0,1.0,3,0,0,5960,1
amplitude_sweep,persistent_history,constant_high,1919,20,3,1,3,0.47916667,0.41666667,0.33333333,18,4,1,5574,1
amplitude_sweep,prose_summary,constant_high,1919,20,2,1,2,0.4375,0.25,0.16666667,18,4,1,5444,0
amplitude_sweep,receipt_ancestry,constant_high,1919,20,10,1,10,0.85416667,0.83333333,0.66666667,3,3,2,5834,1
amplitude_sweep,fresh_ground_truth,constant_low,2020,20,21,0,,1.0,1.0,1.0,0,0,0,5660,0
amplitude_sweep,persistent_history,constant_low,2020,20,9,1,9,0.8125,0.66666667,0.66666667,4,3,2,5145,1
amplitude_sweep,prose_summary,constant_low,2020,20,4,1,4,0.60416667,0.75,0.66666667,14,4,3,5144,1
